File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
232c3dd5-ef81-44f8-8fee-1736f30adb26	43e1fe57-0614-4b31-bf20-0dcec95229b3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-T3-A92M	TCGA-T3-A92M-01A	Tumor	Primary	Solid Tissue	Unknown
232ce8cf-9377-41cf-bd20-5ca17755dbe7	b918ae7a-ed2e-43f3-808b-4c1a3b68532d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-13-0884	TCGA-13-0884-01B	Tumor	Primary	Unknown	Unknown
23365193-0777-42e2-8aa3-80470c74c699	4b333cd8-3f63-46b7-840e-091b107b56d3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A3FM	TCGA-EM-A3FM-01A	Tumor	Primary	Solid Tissue	Unknown
23396d71-0187-44fb-8387-35fcfd1c6ef1	98d08f4d-2279-4446-a051-1ca691dd727d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-EW-A2FV	TCGA-EW-A2FV-01A	Tumor	Primary	Solid Tissue	OCT
2339d00b-41da-44ce-9bd4-841fa5dd8264	899e8f09-6879-46ea-8a07-b86236df171a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-PJ-A5Z8	TCGA-PJ-A5Z8-01A	Tumor	Primary	Solid Tissue	OCT
233ccaf7-2076-461d-9a28-7492f34f1437	4a586d46-c348-4900-8228-cb3c0d84d4a6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4894	TCGA-CJ-4894-01A	Tumor	Primary	Unknown	Unknown
233ed1d1-1f31-4b2c-8af6-a2d8965cc547	609a4490-9b5c-402e-8b6d-5dd66aa497f8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-K4-A5RJ	TCGA-K4-A5RJ-01A	Tumor	Primary	Solid Tissue	OCT
23432df8-79bc-4ea2-ac38-6c6d6f0e8dd4	d601e13a-878b-4247-bc66-d4e7dc24ad02.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-B3-8121	TCGA-B3-8121-01A	Tumor	Primary	Solid Tissue	Unknown
235d753c-09be-4c2f-9d28-3756948f8ccc	72b8c7a7-4c94-4ce8-86b6-a3740259913e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-ZG-A9L1	TCGA-ZG-A9L1-01A	Tumor	Primary	Solid Tissue	OCT
2360c8ec-1a82-4b2e-af1f-db641c72ead9	d5024a27-94ab-451c-af43-023628360fc7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LAML	TCGA-AB-2935	TCGA-AB-2935-03A	Tumor	Primary	Peripheral Blood NOS	Unknown
2369a991-562b-4b04-b628-34df1012b55b	91fe5af4-d747-4c7c-bb39-66aff91758f3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A2-A3XZ	TCGA-A2-A3XZ-01A	Tumor	Primary	Solid Tissue	OCT
236f66f0-f5c5-455d-bc6f-40575893b253	3ba3436e-e5bc-428d-ab8e-a62230346cd4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-TGCT	TCGA-2G-AAGE	TCGA-2G-AAGE-01A	Tumor	Primary	Solid Tissue	Unknown
23732617-8f8e-4f5e-9bc2-ff10c17ba3bb	5cee4c6c-14d4-46fe-abc2-b5e1a527b868.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-TGCT	TCGA-SN-A84Y	TCGA-SN-A84Y-01A	Tumor	Primary	Solid Tissue	OCT
23842ae6-e7e7-4110-8425-7bdba5c73fa8	65c8f96d-7bf1-4c25-985b-b0563b42c14f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-BS-A0TD	TCGA-BS-A0TD-01A	Tumor	Primary	Solid Tissue	Unknown
238919ce-768a-4866-8c89-e3ab8009f350	4a88b379-38d7-479e-8766-7ceaa760bda8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-D6-6825	TCGA-D6-6825-01A	Tumor	Primary	Solid Tissue	Unknown
2389690f-a6b7-4cf5-a0ea-b4ee86359e65	a4144e04-d452-4f59-992f-b5aae0f33ca1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-97-7553	TCGA-97-7553-01A	Tumor	Primary	Solid Tissue	Unknown
238f070f-f34a-421f-a8e1-9b103bf71914	acef53f1-8bc4-4b29-925b-e3e7a57369c2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-4Z-AA82	TCGA-4Z-AA82-01A	Tumor	Primary	Unknown	OCT
239366b6-ada3-4d33-a1aa-2439e4b44ea9	f20707a1-99d8-4e8f-b667-e4226d8533bb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-A5-A0G2	TCGA-A5-A0G2-01A	Tumor	Primary	Solid Tissue	OCT
239706f8-1212-4831-adde-64938afe07ee	20955eb7-9d3c-4d30-9eee-e22dbd51d230.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A4J1	TCGA-BR-A4J1-01A	Tumor	Primary	Unknown	OCT
239732a8-cc31-4b64-8f76-4beb1419cfc4	cade2674-3c76-4695-8926-f9d4fb36bcd4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-22-5474	TCGA-22-5474-01A	Tumor	Primary	Solid Tissue	Unknown
239b17d6-3f00-44af-81c9-f7cb26cf3f09	cc9aedbd-9bcd-464d-a3ee-60332dee9ef9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-B9-5156	TCGA-B9-5156-01A	Tumor	Primary	Solid Tissue	Unknown
239bf523-2a7b-4652-80de-ed13c4b57207	579d2bf4-9f62-4d67-b550-f378c7f51246.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-HC-7744	TCGA-HC-7744-01A	Tumor	Primary	Solid Tissue	Unknown
239c91a5-3b03-40eb-b229-2434bbd65ecd	32826e20-bca9-438c-9993-023dc91d50d9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-49-AAR0	TCGA-49-AAR0-01A	Tumor	Primary	Solid Tissue	OCT
239ffdd2-5f4d-4f1f-8ef7-f0f1b62ca86d	3171815d-5af4-459b-a0b6-42f0d6953afb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6455	TCGA-BR-6455-01A	Tumor	Primary	Solid Tissue	Unknown
23a34246-4586-4f35-a888-83f0690769f6	b8cce92b-58ab-44a1-9608-dd8ad8c726d2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5690	TCGA-B0-5690-01A	Tumor	Primary	Unknown	Unknown
23ac78c9-7f98-4ae2-8a63-505af226a7cf	dccd8183-b0a9-445f-a2fd-b3196dd14492.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3841	TCGA-AA-3841-01A	Tumor	Primary	Unknown	Unknown
23b0abdc-4ce3-49f6-ae91-fd4fb94ddf99	fd602b8f-7dc8-4da5-84db-92e4c19b64fa.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PCPG	TCGA-P8-A5KC	TCGA-P8-A5KC-01A	Tumor	Primary	Solid Tissue	OCT
23bd59c4-b747-4a98-895b-d0755dad59c9	3748743e-5ce4-4462-89fb-05f16018cd4d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A7-A13G	TCGA-A7-A13G-01B	Tumor	Primary	Unknown	FFPE
23c0b4a0-605b-4caa-bdbe-458575b08897	f34d0dba-4234-4e09-9ebb-c78144ace72c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-CM-5862	TCGA-CM-5862-01A	Tumor	Primary	Solid Tissue	Unknown
23c6c6c2-1e7a-4e99-94fb-5184426f92dd	37600252-52af-4255-a5a2-9a852638f9fb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-TGCT	TCGA-2G-AAKG	TCGA-2G-AAKG-01A	Tumor	Primary	Solid Tissue	Unknown
23c92956-0761-414e-9844-8cb5267601de	1919f99a-fe40-49db-a974-dc5c5df80e21.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-E1-A7YM	TCGA-E1-A7YM-01A	Tumor	Primary	Solid Tissue	OCT
23cba51a-69ca-46c2-8e59-f1459ba007bf	e17222b0-116f-4292-983f-c44e043ad165.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-NH-A50U	TCGA-NH-A50U-01A	Tumor	Primary	Solid Tissue	Unknown
23cd6336-781a-41d7-aa71-95cdce38b0b0	81f6713a-b8ad-4391-8935-b9675aa5e944.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-32-1979	TCGA-32-1979-01A	Tumor	Primary	Unknown	Unknown
23cfe698-dde1-4e2c-bce4-e036f4f13106	84a9a366-9651-4c4c-919b-3fcad41e6378.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A2PU	TCGA-DJ-A2PU-01A	Tumor	Primary	Solid Tissue	OCT
23d92a97-238f-4903-86a4-6785d5749605	bd8a5bf6-4b5c-4fc2-9e99-cc62c4649cdc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4768	TCGA-BP-4768-01A	Tumor	Primary	Unknown	Unknown
23e0faa6-8146-4a28-b564-1048e72119f2	678e5cfb-4b29-410b-9322-87cee81b1fa8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-HZ-8519	TCGA-HZ-8519-01A	Tumor	Primary	Solid Tissue	Unknown
23eb7637-00dd-4fde-8f2d-6d448b9fd2fc	2d2e2bb3-71dd-4584-bd0e-36e2d6d41d3d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ESCA	TCGA-L5-A88S	TCGA-L5-A88S-01A	Tumor	Primary	Unknown	Unknown
23f3c323-3f0e-427e-8161-1b8400b28830	cecee9cc-5d06-454d-bab1-694d09d34052.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-DLBC	TCGA-FM-8000	TCGA-FM-8000-01A	Tumor	Primary	Unknown	Unknown
23f57970-d576-49be-a243-b882a4acb163	f86aa0c7-f43c-4a5f-8ca5-a78c793cde30.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AP-A0LN	TCGA-AP-A0LN-01A	Tumor	Primary	Solid Tissue	OCT
23f6191f-14b6-47f2-804c-fb9d61c8682b	70ebc66b-7f72-4a50-afd6-19500f0b8860.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-IE-A4EJ	TCGA-IE-A4EJ-01A	Tumor	Primary	Solid Tissue	Unknown
23f79341-1b46-41b5-84b0-b6287a0b9793	031d5b78-aa57-4588-accb-e49cb4ce380d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-BK-A139	TCGA-BK-A139-01C	Tumor	Primary	Solid Tissue	FFPE
2403ad8c-a559-4b75-a531-caae1bba6d64	51455af7-def9-4155-aa92-dd5cec8f78c4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-3810	TCGA-A6-3810-01A	Tumor	Primary	Solid Tissue	Unknown
24068ec2-95d8-4573-881c-ac17dfbd264f	b294c5b0-c711-46a3-ba32-892cf0aa1518.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-66-2777	TCGA-66-2777-01A	Tumor	Primary	Unknown	Unknown
2409d0ee-b12e-432e-b706-48f9ea17438f	8ac70677-c10a-4ed3-b99d-e8feba6f3f25.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-FV-A3R3	TCGA-FV-A3R3-01A	Tumor	Primary	Unknown	OCT
240b9521-6502-41c9-8c51-a6dfce8612ff	78cac381-4aa6-4b8b-88ec-a80905fcd93c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E2-A10B	TCGA-E2-A10B-01A	Tumor	Primary	Solid Tissue	Unknown
2412e402-e018-405f-9ece-fa9169c9afa4	6c03035b-f309-48e6-99c1-9c5a7ae8e28c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-NJ-A55A	TCGA-NJ-A55A-01A	Tumor	Primary	Solid Tissue	OCT
242d0ccb-0c92-4e6c-b633-76a9ce58fecb	91720c9d-3bc4-4429-ae54-71e87bb7b971.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-28-1751	TCGA-28-1751-01A	Tumor	Primary	Unknown	Unknown
242ded04-51ea-4a12-8f5f-686a2ec6b250	ea7b69d9-71eb-4cf7-af87-58a0975915da.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CD-8533	TCGA-CD-8533-01A	Tumor	Primary	Unknown	Unknown
2435f2d3-9fc9-4f05-ba9f-2ae33dbb08b3	cbbb5643-0ca1-4d6c-8851-157989121be8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-EO-A3B1	TCGA-EO-A3B1-01A	Tumor	Primary	Solid Tissue	Unknown
2437185b-c0f2-46a7-826a-4deab91ce75f	70631f26-0d47-46cf-8d73-1a5cb184cfac.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-32-2632	TCGA-32-2632-01A	Tumor	Primary	Solid Tissue	Unknown
243e345c-ad62-4aec-8013-90b6d8cd1cc0	a40c6ee0-4e44-4236-a10a-0e0e182dd097.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-EA-A3HS	TCGA-EA-A3HS-01A	Tumor	Primary	Unknown	OCT
2444c1d3-559f-4814-a2e5-02df075686e7	34208675-4fb2-4f3e-a014-1ca9662e118d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-04-1648	TCGA-04-1648-01A	Tumor	Primary	Unknown	Unknown
244baf7f-c4c1-4cdb-923d-f384b6258d58	f62b90ca-cb2c-4076-ba31-92a06c32ffe2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CR-6484	TCGA-CR-6484-01A	Tumor	Primary	Solid Tissue	Unknown
244c4877-f7a2-48f5-953b-2651e2c143c6	e10fd8a0-cb8d-4dd8-b782-e3be46fa7e5e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-73-7498	TCGA-73-7498-01A	Tumor	Primary	Solid Tissue	Unknown
244c6633-d8bf-4363-a010-b60c3a060a44	6c8d6b2e-e7dd-4579-a1c4-839b92b0438c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A3V3	TCGA-DJ-A3V3-01A	Tumor	Primary	Solid Tissue	OCT
244d0c0b-d0a2-4316-a61c-bf0c6beac877	081fd092-6bf2-44f8-be5c-1364fcdb628d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-IQ-A61G	TCGA-IQ-A61G-01A	Tumor	Primary	Unknown	OCT
244d6a78-d91b-4ed6-bbdb-4b5e2e938b47	7c778d56-0f34-4fce-bb97-e1839d074b7f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-V1-A9O9	TCGA-V1-A9O9-01A	Tumor	Primary	Solid Tissue	OCT
2455ad92-1c50-4843-a7bf-68163a01067e	37ab905a-43c4-4ce5-95db-01b2b65d9d5c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A39Z	TCGA-DD-A39Z-01A	Tumor	Primary	Unknown	Unknown
2457eb05-ee14-43bd-98e2-323c11663274	7ac3a2cb-357a-49f5-ad55-5d6fe702a6db.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SKCM	TCGA-XV-AAZV	TCGA-XV-AAZV-01A	Tumor	Primary	Solid Tissue	OCT
245a5b70-9673-4fce-ab1a-0e9139877e15	b338f82b-1390-4117-9c07-a73c3125d2e9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-D5-6532	TCGA-D5-6532-01A	Tumor	Primary	Solid Tissue	Unknown
24639bdf-b806-45b0-b67d-e8e63e944fa0	3e65b592-9039-4ef4-8204-1615dc0b90c6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-MESO	TCGA-3H-AB3L	TCGA-3H-AB3L-01A	Tumor	Primary	Solid Tissue	Unknown
24656014-92ae-4106-ba1a-5376c96a3908	c87d2e24-a97a-459c-b62a-102552091353.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GU-A763	TCGA-GU-A763-01A	Tumor	Primary	Solid Tissue	OCT
2467ae5a-e2b3-4b8b-82dd-9b0e2ff445f9	0bf5e63e-edcb-44d6-8aba-0ceec9b586ae.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-TN-A7HJ	TCGA-TN-A7HJ-01A	Tumor	Primary	Unknown	OCT
246857ee-552d-4213-b6f0-ea8a2655eb6c	b5d31fe6-05f5-49ee-bc2b-399ecb0035d5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2677	TCGA-A6-2677-01A	Tumor	Primary	Unknown	Unknown
246a5344-76dd-436c-b5dc-390f2e08d438	172afb98-2b9b-4248-9b74-3fc87a42af22.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-06-1087	TCGA-06-1087-01A	Tumor	Primary	Unknown	Unknown
246e4a7a-859d-40a1-ab06-c775c98b6667	59a16fe3-66de-468e-9e83-8135abf26909.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ESCA	TCGA-LN-A8HZ	TCGA-LN-A8HZ-01A	Tumor	Primary	Unknown	OCT
246e9a08-9daa-4691-9687-c014ad291131	931f8e9e-7508-4e38-b08c-3a34d95c289c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-6652	TCGA-A6-6652-01A	Tumor	Primary	Solid Tissue	Unknown
246f29a5-d26b-4f16-93aa-2157f7b03a3d	a15aa951-9c95-49a1-9640-e5fe3e44cb5b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AP-A1DP	TCGA-AP-A1DP-01A	Tumor	Primary	Solid Tissue	OCT
246fcc51-dc54-4c65-a4eb-ab7c2f569236	af8ae291-7cb0-4675-a4c0-a4145d13f61b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Tumor	Primary	Solid Tissue	Unknown
24708c41-ecb3-4c50-ace8-7023ea0e959b	68f0734b-6f67-4bb8-80d4-c790c00b827f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THYM	TCGA-XU-A930	TCGA-XU-A930-01A	Tumor	Primary	Unknown	Unknown
2473879f-064b-4394-8710-a32646d2994f	3f9aeb78-31fb-4f43-8bfb-6056fa68867f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-63-7020	TCGA-63-7020-01A	Tumor	Primary	Unknown	Unknown
24927e1b-7c59-4b94-8d9c-02b90908b8a3	99e91230-4baf-4e02-9a23-fa6039059b49.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-HQ-A5NE	TCGA-HQ-A5NE-01A	Tumor	Primary	Solid Tissue	Unknown
2493a429-e9e1-4a67-8d00-2bfe41cda37a	4dbd8805-4664-43e7-b84c-8c1847c0e4ac.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-22-1000	TCGA-22-1000-01A	Tumor	Primary	Unknown	Unknown
2494b89c-b222-46a5-a6b5-7bb3caf6bd8f	620834af-09de-42b3-8fae-460228d92c55.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA39	TCGA-W5-AA39-01A	Tumor	Primary	Solid Tissue	OCT
24954664-5f70-46be-ad1d-ab2515c7eb07	74dcc1fc-9729-4a66-8c85-6990fd549508.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-23-1809	TCGA-23-1809-01A	Tumor	Primary	Unknown	Unknown
2497f337-2ca3-4676-8d6d-572e3e467af3	5c56ddc3-b758-4915-a23b-a70e1bd591fd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-98-A538	TCGA-98-A538-01A	Tumor	Primary	Solid Tissue	OCT
24993b68-755c-4e5f-bbb2-b78ef293d1e6	30043720-fd8d-4a22-8ab5-71e75ee1da6d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-DS-A7WF	TCGA-DS-A7WF-01A	Tumor	Primary	Solid Tissue	OCT
249efa69-23aa-40cf-a717-cd71b554c65b	551c0f7e-873a-4464-8ffa-4fe79d6b5e09.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EM-A4FH	TCGA-EM-A4FH-01A	Tumor	Primary	Solid Tissue	Unknown
24a340d0-ad6b-4aed-8401-e1d973f23f46	c33ee6ae-e409-48bc-98b2-c59351cba3e3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2683	TCGA-A6-2683-01A	Tumor	Primary	Unknown	Unknown
24abc3d7-a3dc-4d0d-beff-c8c9e84d27bd	eb841158-1053-43ae-be8d-eda67f701a76.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-HC-7213	TCGA-HC-7213-01A	Tumor	Primary	Solid Tissue	Unknown
24bd734b-bfce-4930-b742-23c9902fdfe0	b70c6a8e-0d0f-4f9f-a2e2-8f68857c2ecd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-CC-5264	TCGA-CC-5264-01A	Tumor	Primary	Solid Tissue	OCT
24c61596-6029-4afe-9e53-5c958b3562c1	3608a36d-ebec-47e2-a0da-a409d674a898.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8PH	TCGA-VQ-A8PH-01A	Tumor	Primary	Solid Tissue	Unknown
24cb5e95-5a1a-4ad2-b484-e8c61589544f	60c1a409-e884-4be8-9bbb-a9521d5e718f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-E1-5303	TCGA-E1-5303-01A	Tumor	Primary	Solid Tissue	Unknown
24cbc6cb-d46b-491c-88e4-202376aa79f4	c704bc10-ff10-4211-9182-7260f63c4651.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-QA-A7B7	TCGA-QA-A7B7-01A	Tumor	Primary	Solid Tissue	OCT
24d1c988-eae9-4a9f-b5b8-ca49effd69b2	ea3109bc-986b-4934-b500-5bfc0cbedd59.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DB-A75L	TCGA-DB-A75L-01A	Tumor	Primary	Unknown	OCT
24d5a6e4-cc7c-4ea7-b2bd-a7ccb82771d8	80968d37-ecf1-46b9-9351-ac3a749c3a63.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-17-Z049	TCGA-17-Z049-01A	Tumor	Primary	Solid Tissue	Unknown
24e1a4a2-a174-4769-8fc9-9353f4b83e3c	213156a7-7f8c-499a-883b-deb6cc8813de.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-AACP	TCGA-DD-AACP-01A	Tumor	Primary	Unknown	OCT
24e8333e-a65e-457f-a74c-4f5385073961	789490ef-a213-4853-84c8-98f59cf0cb94.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-06-0155	TCGA-06-0155-01B	Tumor	Primary	Unknown	Unknown
24ee40b6-a3af-40bb-9906-e30cb019bb75	119e1cef-c68c-4a44-a3ff-eb5bfed3b301.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-J4-A67T	TCGA-J4-A67T-01A	Tumor	Primary	Unknown	OCT
24eeeda9-b510-4bd5-882e-18e81145b43b	1b40b64a-0b87-4d45-95d7-d8323c216a46.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CV-A6JE	TCGA-CV-A6JE-01A	Tumor	Primary	Solid Tissue	Unknown
24f351de-6629-4d67-ae08-63abfcbb7aa2	900698aa-1680-42d6-ae0a-3aafaa8a0f5a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-TGCT	TCGA-W4-A7U4	TCGA-W4-A7U4-01A	Tumor	Primary	Solid Tissue	Unknown
24f40a2c-3ccc-44cf-80f7-57f4ffcc01ce	1ca3b1b1-0456-4cb3-84f4-a04310f77d34.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GV-A3JZ	TCGA-GV-A3JZ-01A	Tumor	Primary	Solid Tissue	OCT
24f5468e-306c-4515-be7f-46821dccbeca	ce576e83-1675-40e2-a095-a0235cf47d71.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3ZH	TCGA-EL-A3ZH-01A	Tumor	Primary	Solid Tissue	Unknown
24f9f009-566d-4247-9a6a-d0b56d0865bf	134fcf88-6e8c-4ad0-b661-a5050ae4b0e5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-DX-AB2O	TCGA-DX-AB2O-01A	Tumor	Primary	Solid Tissue	OCT
